hyp_loss_function,hyp_hidden_layer_count,hyp_units_per_hidden_layer,hyp_activation_per_hidden_layer,hyp_optimizer,hyp_epochs,hyp_batch_size,hyp_feature_count,hyp_class_count,obj_total_layers,obj_total_nodes,obj_training_time,obj_loss,obj_accuracy,obj_false_positive_rate,obj_false_negative_rate,obj_true_positive_rate,obj_true_negative_rate,obj_f1,obj_precision,obj_auc
cosine_similarity,2,"[45, 102]","['relu', 'sigmoid']",rmsprop,20,16,30,2,4,179,0.6287312507629395,-0.6666666865348816,0.3508771929824561,0.0,0.9736842105263158,0.02631578947368421,1.0,0.0,1.0,0.6336565096952909
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 21, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,19,16,30,2,13,570,1.037142038345337,0.05574089288711548,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9989612188365651
binary_crossentropy,1,[32],['relu'],sgd,7,32,30,2,3,64,0.20361590385437012,0.33002814650535583,0.9385964912280702,0.13157894736842105,0.02631578947368421,0.9736842105263158,0.868421052631579,0.2307452447770502,0.9367088607594937,0.9861495844875346
binary_focal_crossentropy,4,"[45, 32, 42, 81]","['relu', 'sigmoid', 'relu', 'tanh']",sgd,6,128,30,2,6,232,0.2125110626220703,0.14427416026592255,0.7280701754385965,0.7894736842105263,0.013157894736842105,0.9868421052631579,0.21052631578947367,0.7500000000000001,0.7142857142857143,0.8923130193905818
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,64,30,2,3,77,0.32141900062561035,0.040199317038059235,0.9298245614035088,0.13157894736842105,0.039473684210526314,0.9605263157894737,0.868421052631579,0.2307206068268015,0.9358974358974359,0.9871883656509695
binary_focal_crossentropy,3,"[45, 92, 24]","['relu', 'tanh', 'relu']",rmsprop,10,128,30,2,5,193,0.4430882930755615,0.01975199207663536,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9993074792243768
binary_focal_crossentropy,2,"[45, 90]","['relu', 'tanh']",sgd,11,64,30,2,4,167,0.30373597145080566,0.06148749962449074,0.9385964912280702,0.10526315789473684,0.039473684210526314,0.9605263157894737,0.8947368421052632,0.18948734587929916,0.948051948051948,0.9864958448753463
binary_focal_crossentropy,2,"[45, 27]","['relu', 'tanh']",sgd,11,128,30,2,4,104,0.28572535514831543,0.14969561994075775,0.6842105263157895,0.5,0.2236842105263158,0.7763157894736842,0.5,0.6020408163265306,0.7564102564102564,0.7250692520775623
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,16,30,2,3,77,0.33240199089050293,0.017604315653443336,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9989612188365651
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,64,30,2,3,77,0.33412790298461914,0.03159675747156143,0.956140350877193,0.10526315789473684,0.013157894736842105,0.9868421052631579,0.8947368421052632,0.1895135818066961,0.9493670886075949,0.996191135734072
binary_focal_crossentropy,4,"[45, 50, 37, 85]","['relu', 'sigmoid', 'tanh', 'relu']",sgd,9,16,30,2,6,249,0.3181188106536865,0.1312164068222046,0.868421052631579,0.39473684210526316,0.0,1.0,0.6052631578947368,0.5360921702327769,0.8351648351648352,0.976454293628809
binary_crossentropy,4,"[32, 31, 53, 116]","['relu', 'sigmoid', 'relu', 'relu']",rmsprop,7,128,30,2,6,264,0.40157389640808105,0.2766958177089691,0.9122807017543859,0.21052631578947367,0.02631578947368421,0.9736842105263158,0.7894736842105263,0.3414071510957324,0.9024390243902439,0.9844182825484764
binary_crossentropy,3,"[32, 31, 116]","['relu', 'relu', 'tanh']",sgd,7,128,30,2,5,211,0.24127721786499023,0.5310406684875488,0.8596491228070176,0.2894736842105263,0.06578947368421052,0.9342105263157895,0.7105263157894737,0.4338888888888888,0.8658536585365854,0.881578947368421
binary_focal_crossentropy,2,"[45, 32]","['relu', 'sigmoid']",rmsprop,9,64,30,2,4,109,0.3936190605163574,0.027919312939047813,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9982686980609419
binary_focal_crossentropy,1,[45],['relu'],rmsprop,12,32,30,2,3,77,0.4025590419769287,0.014748633839190006,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
binary_crossentropy,3,"[32, 19, 20]","['relu', 'relu', 'sigmoid']",sgd,7,64,30,2,5,103,0.22028112411499023,0.6400577425956726,0.7192982456140351,0.8157894736842105,0.013157894736842105,0.9868421052631579,0.18421052631578946,0.7578226857887875,0.7075471698113207,0.8614958448753463
binary_crossentropy,5,"[82, 101, 75, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",rmsprop,11,128,30,2,7,435,0.5154070854187012,0.06242230907082558,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9996537396121884
cosine_similarity,3,"[45, 163, 54]","['relu', 'relu', 'tanh']",rmsprop,10,128,30,2,5,294,0.3976931571960449,-0.6666666865348816,0.7368421052631579,0.18421052631578946,0.3026315789473684,0.6973684210526315,0.8157894736842105,0.30484798685291703,0.8833333333333333,0.8701523545706371
binary_crossentropy,3,"[32, 31, 25]","['relu', 'sigmoid', 'relu']",adam,6,128,30,2,5,120,0.4653041362762451,0.4716009199619293,0.868421052631579,0.39473684210526316,0.0,1.0,0.6052631578947368,0.5360921702327769,0.8351648351648352,0.9778393351800554
binary_focal_crossentropy,1,[45],['relu'],rmsprop,5,128,30,2,3,77,0.2796790599822998,0.06156057491898537,0.9122807017543859,0.18421052631578946,0.039473684210526314,0.9605263157894737,0.8157894736842105,0.3065386922615477,0.9125,0.9698753462603877
binary_crossentropy,3,"[32, 31, 53]","['relu', 'sigmoid', 'relu']",sgd,16,128,30,2,5,148,0.33979105949401855,0.5463758111000061,0.6929824561403509,0.9210526315789473,0.0,1.0,0.07894736842105263,0.7854717259707662,0.6846846846846847,0.9778393351800554
binary_crossentropy,2,"[32, 94]","['relu', 'relu']",sgd,7,64,30,2,4,158,0.20926690101623535,0.37072649598121643,0.9298245614035088,0.15789473684210525,0.02631578947368421,0.9736842105263158,0.8421052631578947,0.26974483596597815,0.925,0.9764542936288089
binary_focal_crossentropy,2,"[45, 90]","['relu', 'sigmoid']",sgd,11,128,30,2,4,167,0.2836921215057373,0.19287149608135223,0.5350877192982456,1.0,0.19736842105263158,0.8026315789473685,0.0,0.7625,0.6161616161616161,0.16551246537396125
binary_focal_crossentropy,2,"[45, 44]","['relu', 'tanh']",rmsprop,20,128,30,2,4,121,0.5436038970947266,0.01582489162683487,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9989612188365651
binary_focal_crossentropy,5,"[82, 156, 176, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,17,64,30,2,7,591,0.45268726348876953,0.13323761522769928,0.7456140350877193,0.7631578947368421,0.0,1.0,0.23684210526315788,0.7429630878139222,0.7238095238095238,0.9892659279778393
binary_crossentropy,4,"[82, 101, 75, 4]","['tanh', 'sigmoid', 'tanh', 'tanh']",sgd,5,32,30,2,6,294,0.20807194709777832,0.4253903329372406,0.8859649122807017,0.2631578947368421,0.039473684210526314,0.9605263157894737,0.7368421052631579,0.40510543840177576,0.8795180722891566,0.9774930747922438
cosine_similarity,4,"[82, 185, 98, 19]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,11,64,30,2,6,416,0.32610201835632324,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.37153739612188363
binary_crossentropy,4,"[45, 102, 25, 41]","['relu', 'sigmoid', 'tanh', 'relu']",sgd,11,16,30,2,6,245,0.3416590690612793,0.266526997089386,0.9210526315789473,0.18421052631578946,0.02631578947368421,0.9736842105263158,0.8157894736842105,0.3065995856762356,0.9135802469135802,0.9878808864265929
binary_crossentropy,7,"[82, 130, 75, 78, 17, 128, 87]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid']",adam,11,64,30,2,9,629,0.8687796592712402,0.0785200223326683,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9996537396121884
cosine_similarity,6,"[82, 139, 95, 17, 114, 46]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'relu']",sgd,11,64,30,2,8,525,0.3117101192474365,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.23857340720221606
cosine_similarity,3,"[45, 200, 54]","['relu', 'relu', 'tanh']",rmsprop,7,128,30,2,5,331,0.3555757999420166,-0.6666666865348816,0.5877192982456141,1.0,0.11842105263157894,0.881578947368421,0.0,0.7790697674418604,0.638095238095238,0.288781163434903
cosine_similarity,2,"[45, 88]","['relu', 'sigmoid']",sgd,14,64,30,2,4,165,0.32092785835266113,-0.6666666865348816,0.2807017543859649,0.6842105263157895,0.7368421052631579,0.2631578947368421,0.3157894736842105,0.5316973415132924,0.43478260869565216,0.2067174515235457
binary_focal_crossentropy,4,"[82, 176, 17, 128]","['tanh', 'relu', 'tanh', 'tanh']",sgd,8,64,30,2,6,435,0.32837390899658203,0.09865719079971313,0.9035087719298246,0.15789473684210525,0.06578947368421052,0.9342105263157895,0.8421052631578947,0.26962025316455696,0.922077922077922,0.961218836565097
binary_focal_crossentropy,5,"[82, 101, 75, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh']",sgd,13,32,30,2,7,435,0.3917880058288574,0.12600335478782654,0.7982456140350878,0.5789473684210527,0.013157894736842105,0.9868421052631579,0.42105263157894735,0.6621187800963083,0.7731958762886598,0.9691828254847645
cosine_similarity,3,"[32, 73, 129]","['relu', 'relu', 'relu']",sgd,7,128,30,2,5,266,0.19529294967651367,-0.6666666865348816,0.6052631578947368,0.47368421052631576,0.35526315789473684,0.6447368421052632,0.5263157894736842,0.57496740547588,0.7313432835820896,0.6364265927977839
binary_crossentropy,6,"[82, 101, 124, 17, 128, 32]","['tanh', 'sigmoid', 'tanh', 'relu', 'tanh', 'tanh']",sgd,11,32,30,2,8,516,0.3348820209503174,0.27763327956199646,0.9210526315789473,0.15789473684210525,0.039473684210526314,0.9605263157894737,0.8421052631578947,0.2697044334975369,0.9240506329113924,0.9892659279778393
binary_focal_crossentropy,2,"[45, 134]","['relu', 'relu']",sgd,11,128,30,2,4,211,0.3198096752166748,0.158753901720047,0.7192982456140351,0.7368421052631579,0.05263157894736842,0.9473684210526315,0.2631578947368421,0.7283236994219653,0.72,0.6076869806094183
binary_crossentropy,5,"[82, 101, 75, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",rmsprop,11,16,30,2,7,435,0.591904878616333,0.04259707033634186,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9993074792243768
binary_crossentropy,3,"[32, 31, 53]","['relu', 'relu', 'relu']",sgd,7,128,30,2,5,148,0.21010899543762207,0.48435911536216736,0.8859649122807017,0.34210526315789475,0.0,1.0,0.6578947368421053,0.488504326328801,0.8539325842696629,0.9220914127423823
binary_crossentropy,2,"[32, 47]","['relu', 'sigmoid']",rmsprop,7,128,30,2,4,111,0.3166360855102539,0.3601270020008087,0.9298245614035088,0.15789473684210525,0.02631578947368421,0.9736842105263158,0.8421052631578947,0.26974483596597815,0.925,0.9923822714681441
binary_crossentropy,2,"[32, 77]","['relu', 'sigmoid']",rmsprop,7,128,30,2,4,141,0.3208739757537842,0.34958332777023315,0.9122807017543859,0.18421052631578946,0.039473684210526314,0.9605263157894737,0.8157894736842105,0.3065386922615477,0.9125,0.9916897506925209
binary_crossentropy,6,"[82, 101, 143, 28, 100, 78]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'tanh']",adam,14,32,30,2,8,564,0.8685190677642822,0.08815473318099976,0.9649122807017544,0.0,0.05263157894736842,0.9473684210526315,1.0,0.0,1.0,0.9996537396121884
cosine_similarity,4,"[82, 172, 28, 100]","['tanh', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,6,414,0.27524399757385254,-0.6666666865348816,0.2807017543859649,0.42105263157894735,0.868421052631579,0.13157894736842105,0.5789473684210527,0.4020100502512563,0.38461538461538464,0.2662742382271468
binary_crossentropy,3,"[82, 75, 128]","['tanh', 'sigmoid', 'tanh']",sgd,11,64,30,2,5,317,0.2717130184173584,0.41968896985054016,0.9122807017543859,0.2631578947368421,0.0,1.0,0.7368421052631579,0.4055496264674493,0.8837209302325582,0.9833795013850416
binary_focal_crossentropy,2,"[45, 36]","['relu', 'sigmoid']",rmsprop,6,64,30,2,4,113,0.34099364280700684,0.055449821054935455,0.9298245614035088,0.15789473684210525,0.02631578947368421,0.9736842105263158,0.8421052631578947,0.26974483596597815,0.925,0.9899584487534626
binary_focal_crossentropy,2,"[45, 68]","['relu', 'sigmoid']",sgd,12,64,30,2,4,145,0.301149845123291,0.13612206280231476,0.7368421052631579,0.7631578947368421,0.013157894736842105,0.9868421052631579,0.23684210526315788,0.7415615410842141,0.7211538461538461,0.900623268698061
cosine_similarity,2,"[45, 34]","['relu', 'sigmoid']",rmsprop,8,16,30,2,4,111,0.37572693824768066,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.10180055401662053
binary_focal_crossentropy,1,[45],['relu'],rmsprop,12,64,30,2,3,77,0.3658320903778076,0.01882406324148178,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
binary_focal_crossentropy,5,"[82, 139, 176, 10, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,7,16,30,2,7,567,0.29938817024230957,0.11149299144744873,0.8859649122807017,0.2631578947368421,0.039473684210526314,0.9605263157894737,0.7368421052631579,0.40510543840177576,0.8795180722891566,0.9702216066481995
binary_focal_crossentropy,5,"[82, 101, 51, 17, 100]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",adam,10,64,30,2,7,383,0.7137820720672607,0.012514607049524784,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9996537396121884
binary_crossentropy,4,"[32, 53, 53, 52]","['relu', 'relu', 'relu', 'sigmoid']",sgd,7,32,30,2,6,222,0.231964111328125,0.6133570075035095,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8147506925207757
cosine_similarity,2,"[45, 38]","['relu', 'tanh']",adam,20,16,30,2,4,115,0.6992170810699463,-0.6666666865348816,0.6578947368421053,0.18421052631578946,0.42105263157894735,0.5789473684210527,0.8157894736842105,0.30359783144406116,0.8627450980392157,0.7946675900277009
binary_focal_crossentropy,1,[45],['relu'],rmsprop,11,128,30,2,3,77,0.36577892303466797,0.038529135286808014,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9923822714681441
cosine_similarity,3,"[45, 25, 124]","['relu', 'relu', 'sigmoid']",sgd,20,32,30,2,5,226,0.42530083656311035,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.30644044321329644
binary_crossentropy,11,"[63, 17, 100, 36, 17, 47, 36, 41, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,576,0.7613070011138916,0.04282141104340553,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
binary_crossentropy,3,"[32, 116, 53]","['relu', 'relu', 'relu']",rmsprop,7,128,30,2,5,233,0.3577873706817627,0.12983481585979462,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9972299168975068
binary_focal_crossentropy,3,"[32, 31, 122]","['relu', 'sigmoid', 'relu']",rmsprop,7,128,30,2,5,217,0.39826297760009766,0.050890520215034485,0.9298245614035088,0.18421052631578946,0.013157894736842105,0.9868421052631579,0.8157894736842105,0.3066588785046729,0.9146341463414634,0.9892659279778393
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 36, 85, 53, 96, 101, 67]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'relu']",sgd,8,16,30,2,13,703,0.38431787490844727,0.16446520388126373,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5730609418282548
binary_focal_crossentropy,4,"[32, 81, 53, 58]","['relu', 'relu', 'relu', 'tanh']",rmsprop,7,128,30,2,6,256,0.41666603088378906,0.01829412579536438,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9993074792243768
cosine_similarity,2,"[45, 200]","['relu', 'relu']",rmsprop,7,128,30,2,4,277,0.31218791007995605,-0.6666666865348816,0.37719298245614036,0.0,0.9342105263157895,0.06578947368421052,1.0,0.0,1.0,0.7558864265927977
binary_crossentropy,6,"[82, 32, 143, 28, 100, 78]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'tanh']",sgd,14,32,30,2,8,495,0.38576698303222656,0.2086968570947647,0.9122807017543859,0.15789473684210525,0.05263157894736842,0.9473684210526315,0.8421052631578947,0.26966292134831454,0.9230769230769231,0.985803324099723
binary_crossentropy,6,"[82, 75, 494, 17, 128, 58]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh']",sgd,11,64,30,2,8,886,0.31523871421813965,0.2070426642894745,0.956140350877193,0.0,0.06578947368421052,0.9342105263157895,1.0,0.0,1.0,0.9906509695290858
binary_focal_crossentropy,4,"[32, 31, 53, 191]","['relu', 'relu', 'relu', 'relu']",sgd,7,16,30,2,6,339,0.28823089599609375,0.09575122594833374,0.9385964912280702,0.13157894736842105,0.02631578947368421,0.9736842105263158,0.868421052631579,0.2307452447770502,0.9367088607594937,0.9885734072022161
cosine_similarity,3,"[45, 222, 54]","['relu', 'relu', 'tanh']",rmsprop,7,128,30,2,5,353,0.35729408264160156,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6378116343490304
binary_focal_crossentropy,2,"[45, 67]","['relu', 'relu']",adam,6,64,30,2,4,144,0.4273061752319336,0.031617194414138794,0.9473684210526315,0.10526315789473684,0.02631578947368421,0.9736842105263158,0.8947368421052632,0.1895006402048655,0.9487179487179487,0.993421052631579
cosine_similarity,2,"[45, 123]","['relu', 'tanh']",rmsprop,14,16,30,2,4,200,0.4955141544342041,-0.6666666865348816,0.32456140350877194,0.34210526315789475,0.8421052631578947,0.15789473684210525,0.6578947368421053,0.39948783610755445,0.48,0.5083102493074791
binary_focal_crossentropy,1,[45],['relu'],rmsprop,9,128,30,2,3,77,0.32685327529907227,0.03549117222428322,0.956140350877193,0.10526315789473684,0.013157894736842105,0.9868421052631579,0.8947368421052632,0.1895135818066961,0.9493670886075949,0.9941135734072022
binary_focal_crossentropy,3,"[45, 2, 54]","['relu', 'relu', 'tanh']",rmsprop,7,128,30,2,5,133,0.3838028907775879,0.07546321302652359,0.9649122807017544,0.05263157894736842,0.02631578947368421,0.9736842105263158,0.9473684210526315,0.09986504723346827,0.9736842105263158,0.9854570637119114
binary_crossentropy,5,"[82, 101, 103, 49, 59]","['tanh', 'tanh', 'relu', 'tanh', 'tanh']",sgd,10,32,30,2,7,426,0.29660797119140625,0.15211422741413116,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9951523545706371
binary_crossentropy,6,"[82, 101, 53, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'relu', 'relu', 'tanh']",sgd,11,32,30,2,8,537,0.3278920650482178,0.3722488582134247,0.8859649122807017,0.2894736842105263,0.02631578947368421,0.9736842105263158,0.7105263157894737,0.43448091806778755,0.8705882352941177,0.9774930747922438
binary_focal_crossentropy,1,[45],['relu'],rmsprop,14,128,30,2,3,77,0.4061450958251953,0.03164646774530411,0.956140350877193,0.0,0.06578947368421052,0.9342105263157895,1.0,0.0,1.0,0.9937673130193905
cosine_similarity,3,"[32, 90, 53]","['relu', 'tanh', 'sigmoid']",sgd,7,128,30,2,5,207,0.18932700157165527,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8808864265927978
binary_focal_crossentropy,1,[45],['relu'],rmsprop,5,128,30,2,3,77,0.2721982002258301,0.0758298859000206,0.8771929824561403,0.0,0.18421052631578946,0.8157894736842105,1.0,0.0,1.0,0.9948060941828255
cosine_similarity,3,"[45, 34, 48]","['relu', 'relu', 'tanh']",sgd,18,64,30,2,5,159,0.3700292110443115,-0.6666666865348816,0.5,0.02631578947368421,0.7368421052631579,0.2631578947368421,0.9736842105263158,0.05121638924455826,0.9523809523809523,0.7856648199445984
binary_crossentropy,4,"[32, 31, 116, 52]","['relu', 'sigmoid', 'sigmoid', 'sigmoid']",rmsprop,7,128,30,2,6,263,0.39595603942871094,0.6170361042022705,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9601800554016621
cosine_similarity,2,"[45, 19]","['relu', 'tanh']",rmsprop,7,16,30,2,4,96,0.35231685638427734,-0.6666666865348816,0.40350877192982454,0.13157894736842105,0.8289473684210527,0.17105263157894737,0.868421052631579,0.2226027397260274,0.7222222222222222,0.7378808864265928
